es_hombre,es_adulto_mayor,tiene_pareja,tiene_dependientes,meses_contrato,tiene_telefono,tiene_varias_lineas,tipo_internet,seguridad_online,respaldo_online,proteccion_dispositivo,soporte_tecnico,tiene_tv,tiene_peliculas,tipo_contrato,factura_online,metodo_pago,cargo_mensual,cargo_total,id_cliente,abandono,cuentas_diarias
1,0,0,0,44,1,0,DSL,1,0,0,1,1,0,Anual_1,0,Cheque_electrónico,65.4,2774.55,9209-NWPGU,0,2.18
0,0,0,0,7,1,0,DSL,0,0,0,1,1,1,Mensual,1,Tarjeta,70.75,450.8,9210-IAHGH,1,2.36
0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque,44.0,44.0,9214-EKVXR,0,1.47
0,0,1,1,69,1,1,DSL,1,0,0,1,0,0,Anual_2,0,Tarjeta,61.4,4059.85,9220-CXRSC,0,2.05
0,1,1,0,55,1,0,Fiber optic,0,0,1,1,1,0,Anual_2,0,Tarjeta,88.8,4805.3,9220-ZNKJI,0,2.96
0,1,0,0,14,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Cheque_electrónico,104.85,1531.4,9221-OTIVJ,1,3.49
0,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,1,Mensual,0,Cheque_electrónico,94.4,94.4,9223-UCPVT,1,3.15
1,0,1,1,47,1,1,DSL,1,1,1,1,1,1,Anual_2,1,Cheque,90.5,4318.35,9224-VTYID,0,3.02
1,0,1,0,72,1,1,DSL,1,1,1,0,1,1,Anual_2,1,Cheque_electrónico,85.25,6083.1,9225-BZLNZ,0,2.84
0,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,24.6,24.6,9227-LUNBG,1,0.82
1,0,0,0,16,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,19.75,284.35,9227-UAQFT,0,0.66
0,0,1,1,65,1,1,DSL,1,1,0,1,1,1,Anual_2,1,Transferencia,82.5,5215.1,9227-YBAXE,0,2.75
1,0,0,0,18,1,1,No,0,0,0,0,0,0,Anual_1,0,Cheque,23.75,424.5,9229-RQABD,0,0.79
0,1,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Cheque_electrónico,78.85,292.8,9231-ZJYAM,1,2.63
0,1,0,0,45,1,1,Fiber optic,0,0,1,0,1,1,Anual_1,1,Transferencia,100.15,4459.8,9233-PSYHO,0,3.34
0,0,0,0,21,0,0,DSL,1,0,0,1,0,0,Anual_2,0,Cheque,35.1,770.4,9236-NDUCW,0,1.17
0,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,70.7,151.65,9237-HQITU,1,2.36
0,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Anual_2,1,Tarjeta,113.65,8124.2,9239-GZHZE,0,3.79
0,0,0,0,6,0,0,DSL,0,0,1,0,1,1,Mensual,1,Cheque_electrónico,47.95,305.1,9239-ZBZZV,1,1.6
1,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Anual_2,1,Tarjeta,65.1,4754.3,9242-TKFSV,0,2.17
1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,45.6,45.6,9244-ZVAPM,0,1.52
1,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,76.45,76.45,9248-OJYKK,1,2.55
0,0,0,0,52,1,1,Fiber optic,1,1,0,1,1,1,Anual_1,1,Tarjeta,111.25,5916.45,9249-FXSCK,1,3.71
0,0,0,0,5,1,1,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,75.55,413.65,9250-WYPLL,1,2.52
0,0,1,1,48,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,20.0,935.9,9251-AWQGT,0,0.67
0,0,1,0,67,1,1,DSL,1,1,1,0,0,1,Anual_1,0,Cheque,75.1,5064.45,9251-WNSOD,0,2.5
1,1,1,0,29,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,94.45,2653.65,9253-QXKBE,1,3.15
1,0,1,0,65,1,1,DSL,1,1,1,0,0,0,Anual_1,0,Tarjeta,67.05,4309.55,9253-VIFJQ,0,2.24
0,0,1,1,17,1,0,Fiber optic,0,0,1,1,1,1,Anual_1,0,Transferencia,98.6,1704.95,9254-RBFON,1,3.29
0,0,0,0,11,1,0,No,0,0,0,0,0,0,Mensual,0,Transferencia,20.3,246.3,9256-JTBNZ,0,0.68
0,0,1,1,52,1,0,No,0,0,0,0,0,0,Anual_2,0,Transferencia,20.1,1078.75,9257-AZMTZ,0,0.67
0,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Anual_2,0,Tarjeta,113.65,8166.8,9258-CNWAC,0,3.79
0,0,1,0,34,1,1,DSL,1,1,0,1,0,0,Mensual,0,Cheque_electrónico,62.65,2274.9,9259-PACGQ,1,2.09
1,0,0,0,3,1,0,DSL,0,0,0,0,0,1,Mensual,0,Cheque,54.65,189.1,9261-WDCAF,0,1.82
1,0,0,1,3,1,0,DSL,0,0,0,0,1,0,Mensual,1,Tarjeta,54.7,169.45,9269-CQOOL,1,1.82
1,0,0,0,10,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque,70.15,735.5,9272-LSVYH,0,2.34
1,1,1,0,4,1,1,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,74.95,308.7,9274-CNFMO,1,2.5
0,0,0,0,15,1,0,Fiber optic,0,1,0,0,1,0,Mensual,1,Transferencia,83.2,1130.0,9274-UARKJ,0,2.77
0,0,0,0,3,1,1,No,0,0,0,0,0,0,Mensual,0,Cheque,24.6,86.35,9277-JOOMO,0,0.82
0,1,1,0,52,1,1,Fiber optic,1,1,1,0,1,1,Mensual,1,Cheque_electrónico,109.1,5647.95,9278-VZKCD,0,3.64
0,1,0,0,21,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Transferencia,95.4,2025.1,9279-CJEOJ,0,3.18
0,0,1,0,68,1,0,DSL,0,1,0,1,1,0,Anual_2,0,Transferencia,64.1,4326.25,9281-CEDRU,0,2.14
1,1,0,0,39,1,1,Fiber optic,0,1,0,0,0,1,Mensual,0,Cheque_electrónico,90.7,3413.25,9281-OFDMF,0,3.02
0,0,1,0,46,0,0,DSL,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,43.95,2007.85,9281-PKKZE,0,1.46
0,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,85.0,85.0,9282-IZGQK,1,2.83
1,0,1,1,13,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Tarjeta,74.4,896.75,9283-LZQOH,1,2.48
1,0,1,1,72,0,0,DSL,1,1,1,1,0,0,Anual_2,0,Tarjeta,45.25,3139.8,9286-BHDQG,0,1.51
0,1,1,0,38,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Transferencia,74.95,2869.85,9286-DOJGF,1,2.5
1,0,1,0,64,1,1,DSL,0,1,0,1,0,1,Anual_1,1,Cheque,70.15,4480.7,9289-LBQVU,0,2.34
0,1,0,0,13,1,0,Fiber optic,0,0,1,0,1,1,Mensual,1,Cheque_electrónico,96.85,1235.55,9290-SHCMB,0,3.23
1,0,0,1,5,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.2,83.75,9294-TDIPC,0,0.67
0,0,0,0,72,1,1,DSL,1,1,1,1,1,1,Anual_2,1,Transferencia,91.35,6697.2,9297-EONCV,0,3.04
0,0,1,1,57,1,1,DSL,1,0,1,1,1,1,Anual_2,1,Cheque_electrónico,84.5,4845.4,9297-FVVDH,0,2.82
0,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Anual_2,1,Transferencia,115.5,8312.75,9298-WGMRW,0,3.85
1,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,94.0,94.0,9300-AGZNL,1,3.13
1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Cheque_electrónico,79.95,79.95,9300-RENDD,1,2.66
0,0,0,0,8,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Cheque_electrónico,99.65,820.5,9305-CDSKC,1,3.32
0,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,74.25,210.3,9306-CPCBC,1,2.48
1,0,0,1,47,1,0,DSL,1,1,0,0,0,0,Mensual,1,Cheque_electrónico,55.3,2654.05,9308-ANMVE,0,1.84
1,1,1,0,69,0,0,DSL,0,0,1,0,0,0,Anual_1,1,Tarjeta,29.8,2134.3,9309-BZGNT,0,0.99
1,0,1,1,38,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,19.6,717.3,9313-CDOGY,0,0.65
1,0,0,0,26,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.9,518.3,9313-QOLTZ,0,0.7
0,0,1,1,14,1,1,Fiber optic,0,0,0,0,1,0,Mensual,1,Cheque_electrónico,84.8,1203.9,9314-IJWSQ,0,2.83
1,0,0,0,11,1,0,DSL,0,1,0,0,1,0,Anual_1,1,Cheque_electrónico,61.25,729.95,9314-QDMDW,0,2.04
0,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Transferencia,79.75,159.4,9317-WZPGV,1,2.66
1,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,18.85,18.85,9318-NKNFC,1,0.63
0,0,1,0,27,1,0,Fiber optic,1,0,0,1,1,1,Anual_1,1,Tarjeta,101.9,2681.15,9323-HGFWY,0,3.4
1,0,0,0,8,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,43.55,335.4,9327-QSDED,0,1.45
0,0,1,1,23,1,0,DSL,1,1,1,1,0,0,Anual_1,1,Cheque,66.25,1533.8,9330-DHBFL,0,2.21
0,0,0,0,13,1,1,Fiber optic,1,0,0,0,1,1,Mensual,1,Cheque_electrónico,100.35,1358.85,9330-IJWIO,1,3.34
0,0,1,0,60,1,1,Fiber optic,0,1,1,1,1,1,Anual_2,1,Tarjeta,110.8,6640.7,9330-VOFSZ,0,3.69
0,0,1,1,6,1,0,DSL,0,0,0,0,1,0,Mensual,0,Cheque_electrónico,54.85,355.1,9332-GYWLO,0,1.83
1,1,1,0,7,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,74.85,485.25,9334-GWGOW,0,2.49
1,0,0,1,66,1,1,No,0,0,0,0,0,0,Anual_2,1,Tarjeta,25.3,1673.8,9337-SRRNI,0,0.84
1,0,1,0,72,1,1,DSL,0,1,1,1,1,1,Anual_2,0,Transferencia,85.95,6151.9,9339-FIIJL,0,2.86
1,0,0,0,33,1,1,DSL,0,1,0,0,0,0,Mensual,1,Transferencia,54.65,1665.2,9342-VNIMQ,0,1.82
1,0,1,0,23,1,0,No,0,0,0,0,0,0,Anual_1,0,Tarjeta,19.3,486.2,9347-AERRL,0,0.64
0,0,1,1,59,1,1,DSL,1,1,1,1,1,1,Anual_2,0,Tarjeta,90.3,5194.05,9348-ROUAI,0,3.01
1,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Mensual,1,Tarjeta,44.8,176.2,9348-YVOMK,0,1.49
1,0,1,1,67,1,1,Fiber optic,0,1,0,0,0,1,Mensual,1,Transferencia,89.55,6373.1,9350-VLHMB,0,2.98
0,0,0,0,4,1,1,No,0,0,0,0,0,0,Anual_2,1,Tarjeta,25.3,116.95,9350-ZXYJC,0,0.84
1,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Anual_2,1,Tarjeta,110.9,8240.85,9351-HXDMR,0,3.7
0,0,1,0,42,1,1,DSL,1,1,0,1,0,0,Mensual,1,Tarjeta,66.4,2727.8,9351-LZYGF,0,2.21
0,1,0,0,26,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,78.8,2006.1,9355-NPPFS,0,2.63
1,0,1,0,38,1,1,Fiber optic,1,0,1,1,1,1,Anual_1,1,Cheque_electrónico,110.7,4428.6,9356-AXGMP,0,3.69
1,0,1,0,24,1,1,DSL,1,0,0,1,0,0,Anual_1,1,Cheque_electrónico,58.35,1346.9,9357-UJRUN,0,1.94
0,0,1,0,65,1,0,DSL,1,0,1,1,0,0,Anual_2,0,Tarjeta,58.9,3857.1,9359-JANWS,0,1.96
0,0,0,0,67,1,0,DSL,1,0,1,1,0,1,Anual_1,1,Transferencia,72.35,4991.5,9359-UGBTK,0,2.41
0,1,1,0,43,1,1,Fiber optic,1,0,1,1,1,1,Anual_1,1,Cheque,109.55,4830.25,9360-AHGNL,1,3.65
1,0,0,0,24,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,94.1,2322.85,9360-OMDZZ,0,3.14
0,0,0,0,64,1,1,No,0,0,0,0,0,0,Anual_1,1,Transferencia,24.4,1601.2,9361-YNQWJ,0,0.81
0,0,0,1,40,1,0,DSL,1,0,0,1,1,0,Mensual,1,Tarjeta,64.1,2460.35,9362-MWODR,0,2.14
1,0,0,0,15,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,19.8,309.4,9364-YKUVW,0,0.66
1,0,0,1,71,1,1,No,0,0,0,0,0,0,Anual_2,0,Cheque,24.35,1654.6,9365-CSLBQ,0,0.81
1,1,1,0,27,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,70.55,1943.9,9365-SRSZE,0,2.35
1,0,0,0,4,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.7,73.05,9367-OIUXP,0,0.69
0,0,0,0,12,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,20.1,223.6,9367-TCUYN,0,0.67
1,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Mensual,0,Transferencia,84.5,662.65,9367-WXLCH,1,2.82
0,1,1,0,33,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Transferencia,80.6,2656.5,9369-XFEHK,1,2.69
0,0,1,1,52,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,19.85,1070.5,9371-BITHB,0,0.66
0,0,1,0,60,1,0,DSL,1,1,0,1,0,0,Anual_2,0,Transferencia,59.85,3483.45,9372-TXXPS,0,2.0
1,1,1,0,33,0,0,DSL,0,1,1,1,1,0,Mensual,1,Cheque_electrónico,50.0,1750.85,9373-WSLOY,0,1.67
0,0,1,1,1,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,19.25,19.25,9374-YOLBJ,0,0.64
1,0,0,0,6,1,0,DSL,0,0,0,1,0,0,Mensual,0,Cheque,50.05,288.35,9375-MHRRS,0,1.67
0,0,1,0,54,1,1,DSL,0,0,0,0,1,1,Anual_1,1,Tarjeta,70.15,3715.65,9378-FXTIZ,1,2.34
0,1,1,0,24,0,0,DSL,0,0,1,0,0,1,Mensual,1,Tarjeta,40.65,933.3,9381-NDKME,1,1.36
0,0,1,1,35,1,0,No,0,0,0,0,0,0,Anual_2,1,Cheque,19.85,739.35,9385-EHGDO,0,0.66
0,0,1,0,72,1,1,DSL,1,1,1,0,1,1,Anual_2,1,Tarjeta,82.65,5919.35,9385-NXKDA,0,2.76
1,0,0,0,43,1,0,Fiber optic,1,1,1,1,0,0,Anual_1,1,Tarjeta,90.65,3882.3,9386-LDCZR,0,3.02
1,0,0,0,43,0,0,DSL,0,0,1,1,0,1,Anual_1,0,Cheque_electrónico,44.15,1931.3,9388-ZEYVT,0,1.47
0,0,1,1,5,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Tarjeta,69.95,320.4,9389-ACWBI,0,2.33
0,1,0,0,44,1,0,Fiber optic,0,1,1,0,0,1,Anual_1,0,Tarjeta,89.15,3990.75,9391-DXGGG,0,2.97
1,1,1,0,12,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,80.45,950.2,9391-EOYLI,1,2.68
1,0,0,1,53,1,0,Fiber optic,1,1,1,0,0,1,Anual_1,0,Cheque_electrónico,95.95,5036.9,9391-LMANN,0,3.2
0,0,0,0,23,1,0,No,0,0,0,0,0,0,Mensual,1,Cheque,19.5,470.2,9391-TTOYH,0,0.65
0,0,0,0,62,1,1,Fiber optic,0,0,0,0,1,1,Anual_1,1,Transferencia,94.0,5757.2,9391-YZEJW,0,3.13
1,0,0,1,27,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,20.6,581.85,9392-XBGTD,0,0.69
0,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Mensual,0,Cheque,48.85,631.4,9396-ZSFLL,0,1.63
0,0,0,0,69,1,1,No,0,0,0,0,0,0,Anual_2,0,Tarjeta,24.6,1678.05,9397-TZSHA,0,0.82
1,0,0,0,3,1,0,Fiber optic,0,1,0,0,0,0,Mensual,0,Tarjeta,74.45,221.1,9398-MMQTO,0,2.48
0,0,1,1,1,1,0,Fiber optic,0,1,0,0,0,0,Mensual,1,Cheque_electrónico,74.7,74.7,9399-APLBT,1,2.49
0,0,0,0,70,1,1,Fiber optic,0,1,0,0,1,1,Anual_1,0,Cheque_electrónico,98.9,6838.6,9402-CXWPL,0,3.3
0,1,0,0,15,1,0,Fiber optic,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,91.5,1400.3,9402-ORRAH,0,3.05
0,0,1,1,67,1,1,Fiber optic,1,0,1,1,0,1,Anual_1,1,Transferencia,100.25,6689.0,9402-ROUMJ,0,3.34
0,0,0,0,64,1,1,Fiber optic,0,1,1,1,1,1,Anual_2,1,Tarjeta,110.5,7069.25,9405-GPBBG,0,3.68
0,0,1,1,45,1,1,Fiber optic,1,1,0,0,1,1,Mensual,1,Cheque_electrónico,105.15,4730.9,9408-HRXRK,0,3.51
0,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,70.15,268.35,9408-SSNVZ,1,2.34
0,0,0,0,40,0,0,DSL,1,0,0,1,1,1,Anual_1,1,Transferencia,54.55,2236.2,9411-TPQQV,0,1.82
0,0,0,1,48,1,0,Fiber optic,0,1,1,1,1,0,Anual_2,1,Cheque,95.5,4627.85,9412-ARGBX,1,3.18
1,0,0,0,40,1,1,Fiber optic,0,0,1,1,1,1,Mensual,0,Transferencia,104.8,4131.95,9412-GHEEC,1,3.49
0,0,0,0,18,1,1,Fiber optic,0,0,0,1,1,0,Mensual,1,Cheque_electrónico,88.35,1639.3,9415-DPEWS,1,2.94
0,0,1,1,8,1,1,DSL,0,1,0,0,0,0,Mensual,0,Cheque_electrónico,55.75,446.8,9415-TPKRV,0,1.86
0,0,1,1,70,1,1,DSL,1,1,1,1,1,1,Anual_2,1,Transferencia,89.0,6293.2,9415-ZNBSX,0,2.97
0,0,1,1,38,1,0,No,0,0,0,0,0,0,Anual_2,1,Cheque,19.95,756.4,9418-RUKPH,0,0.66
0,0,1,1,51,1,1,Fiber optic,0,0,1,0,0,1,Anual_1,1,Cheque_electrónico,90.15,4554.85,9419-IPPBE,0,3.01
0,0,0,0,15,1,0,Fiber optic,1,1,0,0,1,1,Mensual,1,Tarjeta,99.1,1426.4,9420-LOJKX,1,3.3
1,0,1,1,9,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,19.6,197.4,9424-CMPOG,0,0.65
0,0,0,0,2,1,0,No,0,0,0,0,0,0,Mensual,0,Transferencia,18.75,53.15,9426-SXNHE,0,0.62
0,0,0,1,4,1,1,Fiber optic,0,0,1,1,0,0,Mensual,1,Cheque,87.1,341.45,9430-FRQOC,1,2.9
1,0,1,1,72,1,1,No,0,0,0,0,0,0,Anual_2,1,Tarjeta,25.1,1790.8,9430-NKQLY,0,0.84
0,0,0,0,48,1,0,Fiber optic,1,0,1,1,1,1,Anual_2,1,Tarjeta,102.5,4904.25,9432-RUVSL,0,3.42
1,0,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,70.8,1207.0,9432-VOFYX,0,2.36
1,0,1,0,71,1,0,DSL,1,1,1,1,1,1,Anual_2,1,Transferencia,86.1,6045.9,9435-JMLSX,0,2.87
1,0,0,0,14,1,1,Fiber optic,0,0,0,1,1,0,Mensual,1,Cheque_electrónico,89.95,1178.4,9436-ZBZCT,1,3.0
1,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,19.1,19.1,9441-QHEVC,0,0.64
0,0,0,0,11,1,0,No,0,0,0,0,0,0,Anual_1,0,Tarjeta,20.05,237.7,9442-JTWDL,0,0.67
1,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Anual_2,1,Tarjeta,65.25,4478.85,9443-JUBUO,0,2.17
1,0,1,0,1,1,0,Fiber optic,0,0,1,0,0,0,Mensual,0,Cheque_electrónico,76.2,76.2,9444-JTXHZ,1,2.54
0,0,1,1,36,1,1,Fiber optic,0,1,1,0,1,0,Mensual,1,Transferencia,97.35,3457.9,9445-SZLCH,1,3.24
1,0,1,1,27,1,1,Fiber optic,0,1,0,1,0,0,Mensual,1,Tarjeta,85.2,2151.6,9445-ZUEQE,0,2.84
0,0,1,0,50,1,0,No,0,0,0,0,0,0,Anual_1,1,Transferencia,19.85,943.1,9447-YPTBX,0,0.66
1,0,1,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Tarjeta,44.7,44.7,9448-REEVD,1,1.49
1,0,0,0,35,1,1,Fiber optic,0,0,0,0,1,0,Mensual,0,Cheque_electrónico,83.15,2848.45,9450-TRJUU,0,2.77
1,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Cheque_electrónico,86.8,620.35,9451-LPGOO,1,2.89
0,0,1,0,53,1,0,No,0,0,0,0,0,0,Anual_1,0,Tarjeta,19.05,990.45,9451-WLYRI,0,0.64
0,0,1,0,72,1,0,DSL,1,1,1,1,1,1,Anual_2,0,Cheque,85.1,6155.4,9453-PATOS,0,2.84
1,0,0,0,4,1,1,DSL,0,0,0,0,0,0,Mensual,0,Cheque,50.4,206.6,9462-MJUAW,1,1.68
1,0,1,0,32,1,1,Fiber optic,0,0,1,0,0,0,Mensual,1,Cheque_electrónico,78.9,2447.95,9465-RWMXL,1,2.63
0,0,0,0,25,1,0,No,0,0,0,0,0,0,Mensual,0,Cheque,19.05,461.3,9467-ROOLM,0,0.64
1,0,1,0,37,1,0,Fiber optic,0,0,1,1,0,1,Mensual,1,Cheque_electrónico,90.35,3419.3,9469-WEJBT,0,3.01
1,0,1,1,26,1,1,DSL,0,0,1,1,1,1,Anual_1,1,Tarjeta,82.0,2083.1,9470-RTWDV,0,2.73
1,0,1,1,35,1,1,Fiber optic,0,1,0,0,1,0,Mensual,1,Transferencia,89.65,3161.6,9470-XCCEM,0,2.99
1,1,1,0,71,1,0,DSL,1,1,0,1,1,0,Anual_1,1,Transferencia,71.0,5012.1,9470-YFUYI,0,2.37
0,0,0,0,28,1,1,DSL,1,0,1,0,0,0,Anual_1,0,Cheque,59.0,1654.45,9473-CBZOP,0,1.97
0,0,0,0,15,1,0,DSL,0,0,1,0,0,1,Mensual,1,Cheque_electrónico,59.45,892.65,9474-PHLYD,1,1.98
1,0,1,0,71,1,1,Fiber optic,0,1,1,1,1,1,Anual_1,1,Transferencia,113.15,7953.25,9475-NNDGC,0,3.77
1,0,1,1,70,1,0,DSL,1,1,1,0,1,1,Anual_2,1,Tarjeta,80.15,5600.15,9477-LGWQI,0,2.67
0,0,1,0,71,1,0,DSL,0,1,1,1,1,1,Anual_2,1,Tarjeta,80.7,5705.05,9479-HYNYL,0,2.69
1,0,0,0,62,1,1,Fiber optic,1,1,0,0,0,1,Anual_1,1,Transferencia,92.3,5731.45,9480-BQJEI,0,3.08
1,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Mensual,1,Tarjeta,112.9,8061.5,9481-IEBZY,0,3.76
0,0,0,1,14,1,0,DSL,0,0,1,0,1,0,Mensual,1,Tarjeta,59.8,824.85,9481-SFCQY,0,1.99
0,0,1,1,70,1,0,DSL,1,0,0,1,1,1,Anual_2,0,Tarjeta,75.35,5437.75,9481-WHGWY,0,2.51
1,0,0,1,9,1,0,No,0,0,0,0,0,0,Anual_1,0,Cheque,20.1,190.25,9483-GCPWE,0,0.67
0,0,1,1,72,1,1,DSL,1,1,1,1,0,1,Anual_2,1,Transferencia,79.5,5661.7,9488-FVZCC,0,2.65
0,0,1,0,63,1,1,Fiber optic,0,1,1,1,1,1,Anual_2,1,Transferencia,109.25,6841.4,9488-FYQAU,0,3.64
0,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,71.15,71.15,9488-HGMJH,1,2.37
0,0,1,1,70,1,1,DSL,1,1,0,0,1,0,Anual_2,1,Tarjeta,69.2,4872.35,9489-DEDVP,0,2.31
0,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Anual_2,0,Tarjeta,89.75,6595.9,9489-JMTTN,0,2.99
1,1,1,0,8,1,0,DSL,1,0,0,0,1,0,Mensual,0,Transferencia,60.9,551.95,9489-UTFKA,0,2.03
0,1,0,0,42,1,1,Fiber optic,0,0,0,0,1,0,Mensual,1,Cheque_electrónico,84.65,3541.35,9490-DFPMD,1,2.82
0,0,0,0,18,1,1,Fiber optic,0,1,0,0,1,0,Mensual,1,Tarjeta,90.0,1527.35,9492-TOKRI,1,3.0
1,0,1,0,66,1,1,Fiber optic,0,1,1,0,0,1,Anual_1,0,Cheque_electrónico,95.3,6273.4,9494-BDNNC,0,3.18
1,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Mensual,0,Cheque_electrónico,75.05,786.3,9494-MRNYX,0,2.5
1,0,0,1,25,0,0,DSL,1,0,0,0,1,0,Anual_1,1,Tarjeta,40.65,970.55,9495-REDIY,0,1.36
1,0,1,1,45,1,1,Fiber optic,0,1,1,0,0,1,Mensual,1,Transferencia,95.95,4456.65,9495-SKLKD,0,3.2
0,0,1,1,11,1,0,DSL,1,0,0,0,0,0,Mensual,0,Transferencia,51.0,581.7,9496-IVVRP,0,1.7
1,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Cheque_electrónico,93.55,93.55,9497-QCMMS,1,3.12
0,0,0,0,8,1,0,No,0,0,0,0,0,0,Anual_1,1,Cheque,19.2,161.95,9498-FIMXL,0,0.64
0,0,1,0,72,1,1,DSL,1,1,0,1,0,0,Anual_2,0,Transferencia,64.75,4804.75,9499-XPZXM,0,2.16
0,0,1,1,61,1,1,DSL,1,1,1,1,0,1,Anual_1,1,Cheque_electrónico,79.4,4820.55,9500-IWPXQ,0,2.65
0,0,0,0,35,1,1,Fiber optic,0,0,0,1,0,0,Mensual,0,Tarjeta,80.05,2835.9,9500-LTVBP,0,2.67
1,0,0,0,69,1,0,No,0,0,0,0,0,0,Anual_2,1,Cheque,19.1,1268.85,9500-WBGRP,0,0.64
1,0,0,0,59,0,0,DSL,0,0,0,1,1,1,Mensual,1,Cheque_electrónico,51.7,3005.8,9501-UKKNL,0,1.72
1,0,0,1,52,1,0,No,0,0,0,0,0,0,Anual_1,0,Tarjeta,19.65,928.4,9503-XJUME,0,0.65
1,0,0,0,20,1,1,DSL,1,0,0,1,0,0,Mensual,0,Transferencia,59.2,1191.2,9504-DSHWM,0,1.97
0,0,0,0,53,1,0,No,0,0,0,0,0,0,Anual_2,0,Cheque,20.25,1048.45,9504-YAZWB,0,0.68
0,0,1,1,3,0,0,DSL,0,1,0,0,0,1,Mensual,0,Cheque,40.3,92.5,9505-SQFSW,0,1.34
1,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Cheque_electrónico,70.15,931.75,9506-UXUSK,0,2.34
0,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Transferencia,79.35,79.35,9507-EXLTT,1,2.64
